=== GPU Monitoring Started === 
timestamp, name, index, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], power.limit [W], fan.speed [%], clocks.current.graphics [MHz], clocks.current.memory [MHz], pstate
2025/07/22 09:47:48.873, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 2 MiB, 7789 MiB, 29, 10.42 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:47:48.886, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 2 MiB, 7787 MiB, 32, 13.10 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:47:53.899, NVIDIA GeForce RTX 2070 SUPER, 0, 0 %, 0 %, 8192 MiB, 108 MiB, 7682 MiB, 27, 39.52 W, 215.00 W, 20 %, 1605 MHz, 6801 MHz, P2
2025/07/22 09:47:53.906, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.15 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:47:53.920, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.37 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:47:53.933, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 12.97 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:47:58.946, NVIDIA GeForce RTX 2070 SUPER, 0, 91 %, 53 %, 8192 MiB, 764 MiB, 7026 MiB, 36, 156.13 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/22 09:47:58.953, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.49 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:47:58.966, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.69 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:47:58.978, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.54 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:03.991, NVIDIA GeForce RTX 2070 SUPER, 0, 90 %, 53 %, 8192 MiB, 764 MiB, 7026 MiB, 40, 154.14 W, 215.00 W, 21 %, 1950 MHz, 6801 MHz, P2
2025/07/22 09:48:03.997, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.54 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:04.010, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.44 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:04.023, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.59 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:09.036, NVIDIA GeForce RTX 2070 SUPER, 0, 89 %, 52 %, 8192 MiB, 764 MiB, 7026 MiB, 42, 156.24 W, 215.00 W, 22 %, 1950 MHz, 6801 MHz, P2
2025/07/22 09:48:09.042, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.48 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:09.055, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.40 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:09.068, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.77 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:14.081, NVIDIA GeForce RTX 2070 SUPER, 0, 89 %, 52 %, 8192 MiB, 764 MiB, 7026 MiB, 44, 146.83 W, 215.00 W, 23 %, 1935 MHz, 6801 MHz, P2
2025/07/22 09:48:14.089, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.47 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:14.102, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.47 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:14.115, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.58 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:19.128, NVIDIA GeForce RTX 2070 SUPER, 0, 89 %, 52 %, 8192 MiB, 764 MiB, 7026 MiB, 47, 157.53 W, 215.00 W, 23 %, 1935 MHz, 6801 MHz, P2
2025/07/22 09:48:19.134, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.64 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:19.147, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.57 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:19.160, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.55 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:24.173, NVIDIA GeForce RTX 2070 SUPER, 0, 89 %, 52 %, 8192 MiB, 764 MiB, 7026 MiB, 48, 151.16 W, 215.00 W, 24 %, 1935 MHz, 6801 MHz, P2
2025/07/22 09:48:24.180, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.37 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:24.193, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.73 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:24.206, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.77 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:29.219, NVIDIA GeForce RTX 2070 SUPER, 0, 55 %, 28 %, 8192 MiB, 768 MiB, 7022 MiB, 48, 127.32 W, 215.00 W, 24 %, 1935 MHz, 6801 MHz, P2
2025/07/22 09:48:29.226, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.26 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:29.239, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.58 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:29.251, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.80 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:34.264, NVIDIA GeForce RTX 2070 SUPER, 0, 81 %, 42 %, 8192 MiB, 768 MiB, 7022 MiB, 50, 134.86 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/22 09:48:34.271, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.48 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:34.284, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.47 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:34.296, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 14.04 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:39.309, NVIDIA GeForce RTX 2070 SUPER, 0, 82 %, 42 %, 8192 MiB, 768 MiB, 7022 MiB, 51, 136.27 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/22 09:48:39.316, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.39 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:39.329, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.56 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:39.342, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.89 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:44.355, NVIDIA GeForce RTX 2070 SUPER, 0, 82 %, 42 %, 8192 MiB, 768 MiB, 7022 MiB, 53, 140.52 W, 215.00 W, 26 %, 1935 MHz, 6801 MHz, P2
2025/07/22 09:48:44.362, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.37 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:44.375, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.55 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:44.387, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.97 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:49.400, NVIDIA GeForce RTX 2070 SUPER, 0, 82 %, 42 %, 8192 MiB, 768 MiB, 7022 MiB, 54, 139.22 W, 215.00 W, 26 %, 1935 MHz, 6801 MHz, P2
2025/07/22 09:48:49.407, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.45 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:49.419, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.55 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:49.432, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.70 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:54.445, NVIDIA GeForce RTX 2070 SUPER, 0, 82 %, 42 %, 8192 MiB, 768 MiB, 7022 MiB, 55, 139.13 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 09:48:54.451, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.47 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:54.464, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.47 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:54.477, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.90 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:59.490, NVIDIA GeForce RTX 2070 SUPER, 0, 82 %, 42 %, 8192 MiB, 768 MiB, 7022 MiB, 56, 139.82 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 09:48:59.497, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.47 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:59.510, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.67 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:48:59.523, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 14.49 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:04.536, NVIDIA GeForce RTX 2070 SUPER, 0, 82 %, 42 %, 8192 MiB, 768 MiB, 7022 MiB, 57, 140.30 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 09:49:04.542, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.41 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:04.555, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.21 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:04.568, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.27 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:09.581, NVIDIA GeForce RTX 2070 SUPER, 0, 82 %, 42 %, 8192 MiB, 768 MiB, 7022 MiB, 58, 137.98 W, 215.00 W, 28 %, 1920 MHz, 6801 MHz, P2
2025/07/22 09:49:09.588, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.37 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:09.601, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.53 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:09.614, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.97 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:14.627, NVIDIA GeForce RTX 2070 SUPER, 0, 82 %, 42 %, 8192 MiB, 768 MiB, 7022 MiB, 59, 142.56 W, 215.00 W, 28 %, 1920 MHz, 6801 MHz, P2
2025/07/22 09:49:14.634, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.30 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:14.647, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.39 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:14.660, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.87 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:19.673, NVIDIA GeForce RTX 2070 SUPER, 0, 17 %, 9 %, 8192 MiB, 768 MiB, 7022 MiB, 55, 55.46 W, 215.00 W, 29 %, 1905 MHz, 6801 MHz, P2
2025/07/22 09:49:19.679, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.01 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:19.692, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.28 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:19.705, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.42 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:24.718, NVIDIA GeForce RTX 2070 SUPER, 0, 88 %, 51 %, 8192 MiB, 768 MiB, 7022 MiB, 62, 162.33 W, 215.00 W, 29 %, 1905 MHz, 6801 MHz, P2
2025/07/22 09:49:24.725, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.26 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:24.738, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.45 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:24.750, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.79 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:29.763, NVIDIA GeForce RTX 2070 SUPER, 0, 90 %, 52 %, 8192 MiB, 768 MiB, 7022 MiB, 63, 162.57 W, 215.00 W, 30 %, 1905 MHz, 6801 MHz, P2
2025/07/22 09:49:29.771, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.38 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:29.784, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.76 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:29.796, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.91 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:34.809, NVIDIA GeForce RTX 2070 SUPER, 0, 90 %, 52 %, 8192 MiB, 768 MiB, 7022 MiB, 64, 164.86 W, 215.00 W, 30 %, 1905 MHz, 6801 MHz, P2
2025/07/22 09:49:34.816, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.28 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:34.829, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.64 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:34.841, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.86 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:39.853, NVIDIA GeForce RTX 2070 SUPER, 0, 89 %, 51 %, 8192 MiB, 768 MiB, 7022 MiB, 65, 162.59 W, 215.00 W, 30 %, 1890 MHz, 6801 MHz, P2
2025/07/22 09:49:39.860, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.24 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:39.873, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.54 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:39.886, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.41 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:44.899, NVIDIA GeForce RTX 2070 SUPER, 0, 90 %, 52 %, 8192 MiB, 768 MiB, 7022 MiB, 66, 165.57 W, 215.00 W, 31 %, 1890 MHz, 6801 MHz, P2
2025/07/22 09:49:44.906, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.31 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:44.919, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.11 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:44.932, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.43 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:49.945, NVIDIA GeForce RTX 2070 SUPER, 0, 0 %, 0 %, 8192 MiB, 768 MiB, 7022 MiB, 60, 56.43 W, 215.00 W, 31 %, 1890 MHz, 6801 MHz, P2
2025/07/22 09:49:49.950, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.04 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:49.963, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.58 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:49.976, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.54 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:54.990, NVIDIA GeForce RTX 2070 SUPER, 0, 0 %, 0 %, 8192 MiB, 768 MiB, 7022 MiB, 60, 56.30 W, 215.00 W, 31 %, 1890 MHz, 6801 MHz, P2
2025/07/22 09:49:54.995, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.14 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:55.008, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.01 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:49:55.021, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.31 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:50:00.034, NVIDIA GeForce RTX 2070 SUPER, 0, 70 %, 36 %, 8192 MiB, 768 MiB, 7022 MiB, 63, 132.03 W, 215.00 W, 31 %, 1905 MHz, 6801 MHz, P2
2025/07/22 09:50:00.041, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.42 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:50:00.054, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.35 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:50:00.067, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.62 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:50:05.080, NVIDIA GeForce RTX 2070 SUPER, 0, 71 %, 36 %, 8192 MiB, 768 MiB, 7022 MiB, 63, 130.58 W, 215.00 W, 31 %, 1905 MHz, 6801 MHz, P2
2025/07/22 09:50:05.086, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.21 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:50:05.098, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.30 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:50:05.111, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 31, 13.37 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 09:50:10.124, NVIDIA GeForce RTX 2070 SUPER, 0, 71 %, 36 %, 8192 MiB, 768 MiB, 7022 MiB, 64, 130.68 W, 215.00 W, 31 %, 1905 MHz, 6801 MHz, P2
2025/07/22 09:50:10.131, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.32 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
