=== GPU Monitoring Started === 
timestamp, name, index, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], power.limit [W], fan.speed [%], clocks.current.graphics [MHz], clocks.current.memory [MHz], pstate
2025/07/23 08:42:14.000, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.73 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:14.014, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 11.96 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:19.029, NVIDIA GeForce RTX 2070 SUPER, 0, 0 %, 0 %, 8192 MiB, 106 MiB, 7684 MiB, 29, 41.17 W, 215.00 W, 20 %, 1605 MHz, 6801 MHz, P2
2025/07/23 08:42:19.034, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 17.04 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:19.048, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.54 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:19.062, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.44 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:24.076, NVIDIA GeForce RTX 2070 SUPER, 0, 38 %, 22 %, 8192 MiB, 338 MiB, 7452 MiB, 32, 84.65 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/23 08:42:24.083, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.58 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:24.096, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.58 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:24.110, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.47 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:29.123, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 34, 81.69 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/23 08:42:29.130, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.64 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:29.143, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.75 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:29.157, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.52 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:34.170, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 35, 87.46 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/23 08:42:34.177, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.37 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:34.190, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.72 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:34.204, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.98 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:39.217, NVIDIA GeForce RTX 2070 SUPER, 0, 41 %, 24 %, 8192 MiB, 338 MiB, 7452 MiB, 36, 85.14 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/23 08:42:39.223, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.40 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:39.238, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.76 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:39.251, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.78 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:44.265, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 24 %, 8192 MiB, 338 MiB, 7452 MiB, 37, 83.61 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/23 08:42:44.271, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.99 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:44.285, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.73 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:44.298, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.64 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:49.311, NVIDIA GeForce RTX 2070 SUPER, 0, 42 %, 25 %, 8192 MiB, 338 MiB, 7452 MiB, 38, 84.55 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/23 08:42:49.318, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 17.03 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:49.332, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.66 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:49.345, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.65 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:54.359, NVIDIA GeForce RTX 2070 SUPER, 0, 41 %, 24 %, 8192 MiB, 338 MiB, 7452 MiB, 39, 85.90 W, 215.00 W, 21 %, 1965 MHz, 6801 MHz, P2
2025/07/23 08:42:54.365, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.63 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:54.379, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 8.01 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:54.392, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.63 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:59.406, NVIDIA GeForce RTX 2070 SUPER, 0, 41 %, 24 %, 8192 MiB, 338 MiB, 7452 MiB, 40, 85.04 W, 215.00 W, 21 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:42:59.412, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.31 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:59.426, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.67 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:42:59.440, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.65 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:04.454, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 41, 85.84 W, 215.00 W, 21 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:04.460, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.61 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:04.474, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.80 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:04.487, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.80 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:09.501, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 42, 86.52 W, 215.00 W, 22 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:09.507, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.63 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:09.521, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.70 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:09.534, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.71 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:14.548, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 43, 88.25 W, 215.00 W, 22 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:14.554, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.50 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:14.568, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.62 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:14.581, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.82 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:19.594, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 44, 87.60 W, 215.00 W, 22 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:19.600, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.36 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:19.614, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.66 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:19.627, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.64 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:24.641, NVIDIA GeForce RTX 2070 SUPER, 0, 42 %, 25 %, 8192 MiB, 338 MiB, 7452 MiB, 45, 91.50 W, 215.00 W, 23 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:24.647, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.33 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:24.662, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.71 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:24.675, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.52 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:29.688, NVIDIA GeForce RTX 2070 SUPER, 0, 41 %, 24 %, 8192 MiB, 338 MiB, 7452 MiB, 45, 88.83 W, 215.00 W, 23 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:29.694, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.46 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:29.708, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.65 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:29.721, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.76 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:34.735, NVIDIA GeForce RTX 2070 SUPER, 0, 42 %, 24 %, 8192 MiB, 338 MiB, 7452 MiB, 46, 89.47 W, 215.00 W, 23 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:34.741, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.31 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:34.755, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.81 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:34.768, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.82 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:39.781, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 46, 90.62 W, 215.00 W, 23 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:39.788, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.18 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:39.802, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.66 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:39.815, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.70 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:44.829, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 47, 91.55 W, 215.00 W, 24 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:44.837, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.64 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:44.850, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.57 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:44.864, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.69 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:49.877, NVIDIA GeForce RTX 2070 SUPER, 0, 42 %, 24 %, 8192 MiB, 338 MiB, 7452 MiB, 48, 88.93 W, 215.00 W, 24 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:49.884, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.36 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:49.898, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.79 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:49.911, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.54 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:54.924, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 48, 89.81 W, 215.00 W, 24 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:54.931, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.36 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:54.944, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.68 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:54.957, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.78 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:59.971, NVIDIA GeForce RTX 2070 SUPER, 0, 45 %, 26 %, 8192 MiB, 338 MiB, 7452 MiB, 49, 90.82 W, 215.00 W, 24 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:43:59.977, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 16.24 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:43:59.991, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.76 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:00.004, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.54 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:05.017, NVIDIA GeForce RTX 2070 SUPER, 0, 41 %, 24 %, 8192 MiB, 338 MiB, 7452 MiB, 49, 93.33 W, 215.00 W, 25 %, 1950 MHz, 6801 MHz, P2
2025/07/23 08:44:05.023, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 16.41 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:05.037, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.80 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:05.050, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.55 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:10.064, NVIDIA GeForce RTX 2070 SUPER, 0, 39 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 49, 90.58 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/23 08:44:10.072, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 16.47 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:10.086, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.65 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:10.099, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.93 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:15.113, NVIDIA GeForce RTX 2070 SUPER, 0, 41 %, 24 %, 8192 MiB, 338 MiB, 7452 MiB, 50, 91.38 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/23 08:44:15.119, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 16.25 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:15.133, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.92 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:15.146, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.73 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:20.160, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 50, 93.32 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/23 08:44:20.166, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 16.18 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:20.180, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.93 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:20.193, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 13.01 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:25.206, NVIDIA GeForce RTX 2070 SUPER, 0, 41 %, 24 %, 8192 MiB, 338 MiB, 7452 MiB, 51, 93.03 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/23 08:44:25.212, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 16.07 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:25.226, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.97 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:25.239, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.95 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:30.252, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 51, 91.02 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/23 08:44:30.259, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 16.16 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:30.273, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.68 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:30.287, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 12.93 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/23 08:44:35.300, NVIDIA GeForce RTX 2070 SUPER, 0, 40 %, 23 %, 8192 MiB, 338 MiB, 7452 MiB, 51, 90.83 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/23 08:44:35.307, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 16.24 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
