=== GPU监控启动 ===
timestamp, name, index, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], power.limit [W], fan.speed [%], clocks.current.graphics [MHz], clocks.current.memory [MHz], pstate
2025/07/15 15:45:57.561, NVIDIA GeForce RTX 2070 SUPER, 0, 60 %, 38 %, 8192 MiB, 1260 MiB, 6530 MiB, 33, 110.54 W, 215.00 W, 20 %, 2010 MHz, 6801 MHz, P2
2025/07/15 15:45:57.567, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.74 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:45:57.581, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.92 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:45:57.593, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.76 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:02.606, NVIDIA GeForce RTX 2070 SUPER, 0, 58 %, 36 %, 8192 MiB, 1430 MiB, 6360 MiB, 35, 103.52 W, 215.00 W, 20 %, 2010 MHz, 6801 MHz, P2
2025/07/15 15:46:02.612, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.65 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:02.626, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.82 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:02.639, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.06 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:07.651, NVIDIA GeForce RTX 2070 SUPER, 0, 59 %, 36 %, 8192 MiB, 1330 MiB, 6460 MiB, 36, 106.55 W, 215.00 W, 20 %, 2010 MHz, 6801 MHz, P2
2025/07/15 15:46:07.659, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.60 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:07.672, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.80 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:07.685, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.99 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:12.698, NVIDIA GeForce RTX 2070 SUPER, 0, 58 %, 37 %, 8192 MiB, 1010 MiB, 6780 MiB, 37, 102.43 W, 215.00 W, 20 %, 2010 MHz, 6801 MHz, P2
2025/07/15 15:46:12.704, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.52 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:12.717, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.83 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:12.730, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.07 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:17.743, NVIDIA GeForce RTX 2070 SUPER, 0, 58 %, 36 %, 8192 MiB, 958 MiB, 6832 MiB, 38, 110.17 W, 215.00 W, 20 %, 2010 MHz, 6801 MHz, P2
2025/07/15 15:46:17.749, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.44 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:17.762, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.78 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:17.774, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.95 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:22.787, NVIDIA GeForce RTX 2070 SUPER, 0, 58 %, 36 %, 8192 MiB, 910 MiB, 6880 MiB, 39, 93.12 W, 215.00 W, 21 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:46:22.794, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.69 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:22.807, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.90 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:22.820, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.12 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:27.832, NVIDIA GeForce RTX 2070 SUPER, 0, 59 %, 36 %, 8192 MiB, 854 MiB, 6936 MiB, 40, 104.57 W, 215.00 W, 21 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:46:27.838, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.53 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:27.851, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.95 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:27.863, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.87 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:32.876, NVIDIA GeForce RTX 2070 SUPER, 0, 58 %, 37 %, 8192 MiB, 730 MiB, 7060 MiB, 41, 110.95 W, 215.00 W, 21 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:46:32.883, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.47 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:32.897, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.89 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:32.909, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.62 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:37.922, NVIDIA GeForce RTX 2070 SUPER, 0, 38 %, 20 %, 8192 MiB, 518 MiB, 7272 MiB, 42, 99.55 W, 215.00 W, 22 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:46:37.929, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.52 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:37.942, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.58 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:37.955, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.03 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:42.967, NVIDIA GeForce RTX 2070 SUPER, 0, 66 %, 35 %, 8192 MiB, 316 MiB, 7474 MiB, 43, 104.57 W, 215.00 W, 22 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:46:42.974, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.62 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:42.988, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.96 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:43.001, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.18 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:48.014, NVIDIA GeForce RTX 2070 SUPER, 0, 66 %, 35 %, 8192 MiB, 396 MiB, 7394 MiB, 44, 109.12 W, 215.00 W, 22 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:46:48.020, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.87 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:48.033, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 6.08 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:48.045, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.86 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:53.058, NVIDIA GeForce RTX 2070 SUPER, 0, 66 %, 35 %, 8192 MiB, 518 MiB, 7272 MiB, 45, 111.24 W, 215.00 W, 23 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:46:53.065, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.94 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:53.080, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 6.07 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:53.093, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.24 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:58.106, NVIDIA GeForce RTX 2070 SUPER, 0, 66 %, 35 %, 8192 MiB, 398 MiB, 7392 MiB, 45, 110.48 W, 215.00 W, 23 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:46:58.112, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.61 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:58.126, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 6.06 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:46:58.138, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.25 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:03.150, NVIDIA GeForce RTX 2070 SUPER, 0, 59 %, 37 %, 8192 MiB, 1430 MiB, 6360 MiB, 47, 113.87 W, 215.00 W, 23 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:47:03.158, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.67 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:03.172, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 6.15 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:03.184, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.00 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:08.197, NVIDIA GeForce RTX 2070 SUPER, 0, 58 %, 36 %, 8192 MiB, 1430 MiB, 6360 MiB, 48, 110.95 W, 215.00 W, 24 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:47:08.205, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 9.84 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:08.219, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.90 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:08.231, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.01 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:13.243, NVIDIA GeForce RTX 2070 SUPER, 0, 58 %, 36 %, 8192 MiB, 1430 MiB, 6360 MiB, 48, 116.92 W, 215.00 W, 24 %, 1995 MHz, 6801 MHz, P2
2025/07/15 15:47:13.254, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.87 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:13.267, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.96 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:13.280, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.99 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:18.293, NVIDIA GeForce RTX 2070 SUPER, 0, 58 %, 36 %, 8192 MiB, 1170 MiB, 6620 MiB, 49, 112.59 W, 215.00 W, 24 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:47:18.299, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 10.10 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:18.312, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 6.12 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:18.324, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.12 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:23.337, NVIDIA GeForce RTX 2070 SUPER, 0, 59 %, 36 %, 8192 MiB, 1430 MiB, 6360 MiB, 49, 111.52 W, 215.00 W, 25 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:47:23.346, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.61 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:23.359, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 6.05 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:23.372, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.08 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:28.384, NVIDIA GeForce RTX 2070 SUPER, 0, 59 %, 36 %, 8192 MiB, 528 MiB, 7262 MiB, 50, 111.49 W, 215.00 W, 25 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:47:28.391, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.58 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:28.404, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.92 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:28.417, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.92 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:33.429, NVIDIA GeForce RTX 2070 SUPER, 0, 58 %, 36 %, 8192 MiB, 526 MiB, 7264 MiB, 50, 113.68 W, 215.00 W, 25 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:47:33.435, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.92 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:33.449, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.96 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:33.461, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.29 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:38.474, NVIDIA GeForce RTX 2070 SUPER, 0, 59 %, 37 %, 8192 MiB, 752 MiB, 7038 MiB, 50, 112.00 W, 215.00 W, 25 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:47:38.481, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.68 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:38.494, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 6.02 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:38.506, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.34 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:43.518, NVIDIA GeForce RTX 2070 SUPER, 0, 32 %, 17 %, 8192 MiB, 350 MiB, 7440 MiB, 49, 68.61 W, 215.00 W, 25 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:47:43.523, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.60 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:43.536, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.41 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:43.548, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.15 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:48.561, NVIDIA GeForce RTX 2070 SUPER, 0, 61 %, 32 %, 8192 MiB, 518 MiB, 7272 MiB, 51, 111.63 W, 215.00 W, 25 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:47:48.568, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.90 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:48.582, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 6.04 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:48.594, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.68 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:53.607, NVIDIA GeForce RTX 2070 SUPER, 0, 61 %, 32 %, 8192 MiB, 338 MiB, 7452 MiB, 52, 110.51 W, 215.00 W, 26 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:47:53.614, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.56 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:53.627, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 6.23 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:53.639, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.50 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:58.651, NVIDIA GeForce RTX 2070 SUPER, 0, 60 %, 32 %, 8192 MiB, 518 MiB, 7272 MiB, 52, 107.37 W, 215.00 W, 26 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:47:58.657, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.65 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:58.671, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.99 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:47:58.683, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.48 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:48:03.696, NVIDIA GeForce RTX 2070 SUPER, 0, 61 %, 32 %, 8192 MiB, 398 MiB, 7392 MiB, 52, 113.92 W, 215.00 W, 26 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:48:03.702, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.62 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:48:03.716, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 6.00 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:48:03.728, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.55 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:48:08.740, NVIDIA GeForce RTX 2070 SUPER, 0, 16 %, 10 %, 8192 MiB, 462 MiB, 7328 MiB, 52, 117.43 W, 215.00 W, 26 %, 1980 MHz, 6801 MHz, P2
2025/07/15 15:48:08.747, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.50 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:48:08.760, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 5.84 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:48:08.772, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 14.20 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/15 15:48:13.786, NVIDIA GeForce RTX 2070 SUPER, 0, 59 %, 37 %, 8192 MiB, 1006 MiB, 6784 MiB, 53, 116.99 W, 215.00 W, 26 %, 1965 MHz, 6801 MHz, P2
2025/07/15 15:48:13.793, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.64 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
