=== GPU监控启动 ===
timestamp, name, index, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], power.limit [W], fan.speed [%], clocks.current.graphics [MHz], clocks.current.memory [MHz], pstate
2025/07/21 13:00:16.089, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.49 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:21.102, NVIDIA GeForce RTX 2070 SUPER, 0, 47 %, 4 %, 8192 MiB, 174 MiB, 7616 MiB, 32, 80.97 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/21 13:00:21.108, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.75 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:21.121, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.12 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:21.134, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.63 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:26.146, NVIDIA GeForce RTX 2070 SUPER, 0, 54 %, 5 %, 8192 MiB, 174 MiB, 7616 MiB, 34, 85.43 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/21 13:00:26.152, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.77 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:26.165, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.38 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:26.177, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.46 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:31.190, NVIDIA GeForce RTX 2070 SUPER, 0, 48 %, 4 %, 8192 MiB, 174 MiB, 7616 MiB, 35, 81.33 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/21 13:00:31.196, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.69 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:31.209, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.16 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:31.221, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.48 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:36.234, NVIDIA GeForce RTX 2070 SUPER, 0, 33 %, 1 %, 8192 MiB, 174 MiB, 7616 MiB, 33, 49.86 W, 215.00 W, 20 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:00:36.239, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.03 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:36.252, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.94 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:36.264, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.43 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:41.276, NVIDIA GeForce RTX 2070 SUPER, 0, 39 %, 1 %, 8192 MiB, 174 MiB, 7616 MiB, 34, 49.85 W, 215.00 W, 20 %, 1620 MHz, 6801 MHz, P2
2025/07/21 13:00:41.282, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.01 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:41.294, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.95 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:41.307, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.69 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:46.320, NVIDIA GeForce RTX 2070 SUPER, 0, 39 %, 1 %, 8192 MiB, 174 MiB, 7616 MiB, 34, 50.31 W, 215.00 W, 20 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:00:46.325, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.17 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:46.338, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.78 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:46.350, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.44 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:51.363, NVIDIA GeForce RTX 2070 SUPER, 0, 30 %, 1 %, 8192 MiB, 174 MiB, 7616 MiB, 35, 51.99 W, 215.00 W, 20 %, 1635 MHz, 6801 MHz, P2
2025/07/21 13:00:51.369, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.08 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:51.381, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.53 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:51.394, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.83 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:56.406, NVIDIA GeForce RTX 2070 SUPER, 0, 50 %, 4 %, 8192 MiB, 176 MiB, 7614 MiB, 37, 78.99 W, 215.00 W, 20 %, 1965 MHz, 6801 MHz, P2
2025/07/21 13:00:56.412, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.86 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:56.425, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.25 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:00:56.438, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.82 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:01.450, NVIDIA GeForce RTX 2070 SUPER, 0, 48 %, 4 %, 8192 MiB, 176 MiB, 7614 MiB, 39, 83.59 W, 215.00 W, 20 %, 1950 MHz, 6801 MHz, P2
2025/07/21 13:01:01.456, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.79 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:01.469, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.46 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:01.482, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.76 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:06.495, NVIDIA GeForce RTX 2070 SUPER, 0, 49 %, 4 %, 8192 MiB, 176 MiB, 7614 MiB, 40, 79.81 W, 215.00 W, 21 %, 1950 MHz, 6801 MHz, P2
2025/07/21 13:01:06.501, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.89 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:06.513, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.13 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:06.526, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.71 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:11.538, NVIDIA GeForce RTX 2070 SUPER, 0, 0 %, 0 %, 8192 MiB, 176 MiB, 7614 MiB, 37, 48.11 W, 215.00 W, 21 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:01:11.544, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.14 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:11.557, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.85 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:11.569, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.77 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:16.582, NVIDIA GeForce RTX 2070 SUPER, 0, 31 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 37, 48.65 W, 215.00 W, 21 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:01:16.588, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.15 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:16.600, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.44 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:16.612, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.55 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:21.625, NVIDIA GeForce RTX 2070 SUPER, 0, 30 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 38, 49.01 W, 215.00 W, 21 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:01:21.631, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.09 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:21.643, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.57 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:21.656, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.60 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:26.668, NVIDIA GeForce RTX 2070 SUPER, 0, 31 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 38, 49.08 W, 215.00 W, 21 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:01:26.674, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.14 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:26.687, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.65 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:26.699, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.70 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:31.712, NVIDIA GeForce RTX 2070 SUPER, 0, 33 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 38, 51.13 W, 215.00 W, 21 %, 1620 MHz, 6801 MHz, P2
2025/07/21 13:01:31.717, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.12 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:31.730, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.28 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:31.742, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.58 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:36.755, NVIDIA GeForce RTX 2070 SUPER, 0, 48 %, 4 %, 8192 MiB, 176 MiB, 7614 MiB, 41, 84.48 W, 215.00 W, 21 %, 1950 MHz, 6801 MHz, P2
2025/07/21 13:01:36.762, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.88 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:36.775, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.40 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:36.787, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.77 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:41.800, NVIDIA GeForce RTX 2070 SUPER, 0, 49 %, 4 %, 8192 MiB, 176 MiB, 7614 MiB, 42, 84.74 W, 215.00 W, 22 %, 1950 MHz, 6801 MHz, P2
2025/07/21 13:01:41.806, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.96 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:41.819, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.30 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:41.831, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.46 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:46.845, NVIDIA GeForce RTX 2070 SUPER, 0, 50 %, 5 %, 8192 MiB, 176 MiB, 7614 MiB, 43, 79.96 W, 215.00 W, 22 %, 1935 MHz, 6801 MHz, P2
2025/07/21 13:01:46.855, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.89 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:46.868, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.57 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:46.881, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.59 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:51.894, NVIDIA GeForce RTX 2070 SUPER, 0, 26 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 40, 42.50 W, 215.00 W, 22 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:01:51.900, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.28 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:51.912, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.10 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:51.925, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.01 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:56.938, NVIDIA GeForce RTX 2070 SUPER, 0, 29 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 41, 49.34 W, 215.00 W, 22 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:01:56.944, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.08 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:56.956, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.27 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:01:56.969, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.41 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:01.981, NVIDIA GeForce RTX 2070 SUPER, 0, 29 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 41, 49.33 W, 215.00 W, 22 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:02:01.987, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.10 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:01.999, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.16 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:02.012, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.14 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:07.024, NVIDIA GeForce RTX 2070 SUPER, 0, 29 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 41, 49.86 W, 215.00 W, 22 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:02:07.030, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.13 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:07.043, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.34 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:07.055, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 12.91 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:12.068, NVIDIA GeForce RTX 2070 SUPER, 0, 29 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 41, 49.07 W, 215.00 W, 22 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:02:12.074, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.09 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:12.086, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.25 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:12.098, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.57 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:17.110, NVIDIA GeForce RTX 2070 SUPER, 0, 0 %, 0 %, 8192 MiB, 176 MiB, 7614 MiB, 40, 42.74 W, 215.00 W, 22 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:02:17.118, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.22 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:17.131, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.27 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:17.144, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.44 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:22.157, NVIDIA GeForce RTX 2070 SUPER, 0, 49 %, 4 %, 8192 MiB, 176 MiB, 7614 MiB, 44, 82.67 W, 215.00 W, 22 %, 1935 MHz, 6801 MHz, P2
2025/07/21 13:02:22.162, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.94 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:22.175, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.19 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:22.188, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.57 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:27.200, NVIDIA GeForce RTX 2070 SUPER, 0, 48 %, 4 %, 8192 MiB, 176 MiB, 7614 MiB, 45, 82.62 W, 215.00 W, 23 %, 1935 MHz, 6801 MHz, P2
2025/07/21 13:02:27.206, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 6.90 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:27.219, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 10.11 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:27.232, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.17 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:32.244, NVIDIA GeForce RTX 2070 SUPER, 0, 7 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 43, 43.22 W, 215.00 W, 23 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:02:32.250, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.21 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:32.263, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 9.97 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:32.275, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 32, 13.34 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/21 13:02:37.288, NVIDIA GeForce RTX 2070 SUPER, 0, 29 %, 1 %, 8192 MiB, 176 MiB, 7614 MiB, 43, 49.49 W, 215.00 W, 23 %, 1605 MHz, 6801 MHz, P2
2025/07/21 13:02:37.293, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 28, 7.12 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
