=== GPU监控启动 ===
timestamp, name, index, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], power.limit [W], fan.speed [%], clocks.current.graphics [MHz], clocks.current.memory [MHz], pstate
2025/07/16 12:25:05.415, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 25, 16.14 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:05.428, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 28, 10.63 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:10.440, NVIDIA GeForce RTX 2070 SUPER, 0, 95 %, 11 %, 8192 MiB, 360 MiB, 7430 MiB, 31, 108.71 W, 215.00 W, 19 %, 1995 MHz, 6801 MHz, P2
2025/07/16 12:25:10.447, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 26, 8.02 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:10.460, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 25, 15.43 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:10.472, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 28, 10.61 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:15.484, NVIDIA GeForce RTX 2070 SUPER, 0, 95 %, 11 %, 8192 MiB, 362 MiB, 7428 MiB, 31, 50.84 W, 215.00 W, 19 %, 1995 MHz, 6801 MHz, P2
2025/07/16 12:25:15.491, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 26, 7.95 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:15.505, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 25, 15.91 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:15.517, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 28, 10.64 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:20.529, NVIDIA GeForce RTX 2070 SUPER, 0, 95 %, 11 %, 8192 MiB, 362 MiB, 7428 MiB, 33, 50.52 W, 215.00 W, 19 %, 1995 MHz, 6801 MHz, P2
2025/07/16 12:25:20.535, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 26, 7.74 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:20.548, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 25, 16.26 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:20.560, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 28, 10.63 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:25.572, NVIDIA GeForce RTX 2070 SUPER, 0, 95 %, 11 %, 8192 MiB, 362 MiB, 7428 MiB, 34, 51.76 W, 215.00 W, 19 %, 1995 MHz, 6801 MHz, P2
2025/07/16 12:25:25.578, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 26, 7.72 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:25.592, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 25, 15.97 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:25.604, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 28, 10.63 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:30.616, NVIDIA GeForce RTX 2070 SUPER, 0, 94 %, 11 %, 8192 MiB, 362 MiB, 7428 MiB, 36, 52.76 W, 215.00 W, 19 %, 1995 MHz, 6801 MHz, P2
2025/07/16 12:25:30.621, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 26, 7.83 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:30.635, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 25, 15.77 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:30.647, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 28, 10.63 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:35.659, NVIDIA GeForce RTX 2070 SUPER, 0, 94 %, 11 %, 8192 MiB, 362 MiB, 7428 MiB, 38, 53.15 W, 215.00 W, 19 %, 1995 MHz, 6801 MHz, P2
2025/07/16 12:25:35.664, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 26, 7.78 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:35.677, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 25, 15.85 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:35.689, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 28, 10.62 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:40.701, NVIDIA GeForce RTX 2070 SUPER, 0, 95 %, 11 %, 8192 MiB, 362 MiB, 7428 MiB, 40, 53.19 W, 215.00 W, 20 %, 1995 MHz, 6801 MHz, P2
2025/07/16 12:25:40.708, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 26, 7.96 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:40.721, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 25, 15.32 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:40.733, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 28, 10.60 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:45.745, NVIDIA GeForce RTX 2070 SUPER, 0, 45 %, 4 %, 8192 MiB, 382 MiB, 7408 MiB, 42, 128.49 W, 215.00 W, 21 %, 1995 MHz, 6801 MHz, P2
2025/07/16 12:25:45.752, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 26, 7.99 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:45.765, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 25, 15.33 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/16 12:25:45.777, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 28, 10.53 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
