=== GPU Monitoring Started === 
timestamp, name, index, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], power.limit [W], fan.speed [%], clocks.current.graphics [MHz], clocks.current.memory [MHz], pstate
2025/07/22 11:22:05.071, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.25 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:05.084, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.05 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:05.097, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.77 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:10.109, NVIDIA GeForce RTX 2070 SUPER, 0, 62 %, 44 %, 8192 MiB, 472 MiB, 7318 MiB, 48, 122.30 W, 215.00 W, 24 %, 1935 MHz, 6801 MHz, P2
2025/07/22 11:22:10.117, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.62 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:10.130, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.31 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:10.143, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.36 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:15.156, NVIDIA GeForce RTX 2070 SUPER, 0, 69 %, 48 %, 8192 MiB, 472 MiB, 7318 MiB, 46, 54.44 W, 215.00 W, 24 %, 1935 MHz, 6801 MHz, P2
2025/07/22 11:22:15.161, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.17 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:15.174, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.24 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:15.187, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.37 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:20.200, NVIDIA GeForce RTX 2070 SUPER, 0, 0 %, 0 %, 8192 MiB, 472 MiB, 7318 MiB, 46, 75.26 W, 215.00 W, 25 %, 1800 MHz, 6801 MHz, P2
2025/07/22 11:22:20.206, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.75 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:20.219, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 9.97 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:20.231, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.12 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:25.244, NVIDIA GeForce RTX 2070 SUPER, 0, 45 %, 20 %, 8192 MiB, 472 MiB, 7318 MiB, 49, 99.45 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/22 11:22:25.250, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.55 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:25.263, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.35 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:25.275, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.62 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:30.288, NVIDIA GeForce RTX 2070 SUPER, 0, 45 %, 20 %, 8192 MiB, 472 MiB, 7318 MiB, 49, 98.03 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/22 11:22:30.294, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.67 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:30.306, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.10 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:30.319, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.45 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:35.332, NVIDIA GeForce RTX 2070 SUPER, 0, 45 %, 20 %, 8192 MiB, 472 MiB, 7318 MiB, 50, 99.56 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/22 11:22:35.338, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.68 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:35.350, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.14 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:35.363, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.48 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:40.375, NVIDIA GeForce RTX 2070 SUPER, 0, 46 %, 21 %, 8192 MiB, 472 MiB, 7318 MiB, 51, 99.52 W, 215.00 W, 25 %, 1935 MHz, 6801 MHz, P2
2025/07/22 11:22:40.382, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.47 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:40.394, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.18 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:40.407, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.51 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:45.419, NVIDIA GeForce RTX 2070 SUPER, 0, 55 %, 25 %, 8192 MiB, 472 MiB, 7318 MiB, 52, 106.94 W, 215.00 W, 26 %, 1935 MHz, 6801 MHz, P2
2025/07/22 11:22:45.425, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.35 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:45.438, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.32 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:45.450, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.88 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:50.463, NVIDIA GeForce RTX 2070 SUPER, 0, 67 %, 47 %, 8192 MiB, 472 MiB, 7318 MiB, 53, 123.44 W, 215.00 W, 26 %, 1935 MHz, 6801 MHz, P2
2025/07/22 11:22:50.470, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.37 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:50.483, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.20 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:50.495, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.69 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:55.508, NVIDIA GeForce RTX 2070 SUPER, 0, 67 %, 47 %, 8192 MiB, 472 MiB, 7318 MiB, 54, 120.81 W, 215.00 W, 26 %, 1920 MHz, 6801 MHz, P2
2025/07/22 11:22:55.516, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.19 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:55.529, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.22 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:22:55.541, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.74 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:00.554, NVIDIA GeForce RTX 2070 SUPER, 0, 62 %, 44 %, 8192 MiB, 472 MiB, 7318 MiB, 55, 126.49 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 11:23:00.561, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.39 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:00.574, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 9.89 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:00.586, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 14.13 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:05.599, NVIDIA GeForce RTX 2070 SUPER, 0, 41 %, 18 %, 8192 MiB, 472 MiB, 7318 MiB, 52, 70.75 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 11:23:05.605, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.98 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:05.618, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.17 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:05.630, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.51 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:10.643, NVIDIA GeForce RTX 2070 SUPER, 0, 43 %, 19 %, 8192 MiB, 472 MiB, 7318 MiB, 54, 93.20 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 11:23:10.649, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.67 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:10.662, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.05 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:10.674, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.93 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:15.687, NVIDIA GeForce RTX 2070 SUPER, 0, 44 %, 20 %, 8192 MiB, 472 MiB, 7318 MiB, 54, 97.05 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 11:23:15.692, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.64 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:15.705, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.20 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:15.717, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.49 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:20.730, NVIDIA GeForce RTX 2070 SUPER, 0, 44 %, 20 %, 8192 MiB, 472 MiB, 7318 MiB, 55, 97.13 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 11:23:20.735, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.66 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:20.748, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.35 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:20.760, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.64 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:25.773, NVIDIA GeForce RTX 2070 SUPER, 0, 45 %, 20 %, 8192 MiB, 472 MiB, 7318 MiB, 55, 97.32 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 11:23:25.778, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.87 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:25.791, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.14 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:25.803, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.37 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:30.816, NVIDIA GeForce RTX 2070 SUPER, 0, 44 %, 20 %, 8192 MiB, 472 MiB, 7318 MiB, 55, 95.74 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 11:23:30.822, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.74 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:30.834, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 10.22 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:30.847, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 14.02 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:35.859, NVIDIA GeForce RTX 2070 SUPER, 0, 0 %, 0 %, 8192 MiB, 472 MiB, 7318 MiB, 53, 55.29 W, 215.00 W, 27 %, 1920 MHz, 6801 MHz, P2
2025/07/22 11:23:35.865, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 7.10 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:35.878, NVIDIA GeForce RTX 2070 SUPER, 2, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 30, 9.92 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:35.890, NVIDIA GeForce RTX 2070 SUPER, 3, 0 %, 0 %, 8192 MiB, 1 MiB, 7787 MiB, 33, 13.60 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
2025/07/22 11:23:40.903, NVIDIA GeForce RTX 2070 SUPER, 0, 64 %, 45 %, 8192 MiB, 472 MiB, 7318 MiB, 57, 131.53 W, 215.00 W, 28 %, 1920 MHz, 6801 MHz, P2
2025/07/22 11:23:40.910, NVIDIA GeForce RTX 2070 SUPER, 1, 0 %, 0 %, 8192 MiB, 1 MiB, 7789 MiB, 29, 6.51 W, 215.00 W, 20 %, 300 MHz, 405 MHz, P8
